# Start timestamp: 1759998836180
# Start time: 09.10.2025 10:33:56.180
# Duration: 00:43.097
# Sensor insoles: Left SN12940, Right SN12941
# Size: 6
# Recording type: normal
# Name: 251009_10:33:55
# Notes: 
# Tag: 
# time	left pressure 1[N/cm²]	left pressure 2[N/cm²]	left pressure 3[N/cm²]	left pressure 4[N/cm²]	left pressure 5[N/cm²]	left pressure 6[N/cm²]	left pressure 7[N/cm²]	left pressure 8[N/cm²]	left pressure 9[N/cm²]	left pressure 10[N/cm²]	left pressure 11[N/cm²]	left pressure 12[N/cm²]	left pressure 13[N/cm²]	left pressure 14[N/cm²]	left pressure 15[N/cm²]	left pressure 16[N/cm²]	left acceleration X[g]	left acceleration Y[g]	left acceleration Z[g]	left angular X[dps]	left angular Y[dps]	left angular Z[dps]	left total force[N]	left center of pressure X[-0.5...+0.5]	left center of pressure Y[-0.5...+0.5]	right pressure 1[N/cm²]	right pressure 2[N/cm²]	right pressure 3[N/cm²]	right pressure 4[N/cm²]	right pressure 5[N/cm²]	right pressure 6[N/cm²]	right pressure 7[N/cm²]	right pressure 8[N/cm²]	right pressure 9[N/cm²]	right pressure 10[N/cm²]	right pressure 11[N/cm²]	right pressure 12[N/cm²]	right pressure 13[N/cm²]	right pressure 14[N/cm²]	right pressure 15[N/cm²]	right pressure 16[N/cm²]	right acceleration X[g]	right acceleration Y[g]	right acceleration Z[g]	right angular X[dps]	right angular Y[dps]	right angular Z[dps]	right total force[N]	right center of pressure X[-0.5...+0.5]	right center of pressure Y[-0.5...+0.5]
39.62	2.50	0.25	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.120117	0.105957	0.888184	-3.430000	11.900000	-60.270000	34.00	0.000000	0.000000	13.00	8.75	5.25	4.00	1.00	1.00	0.25	2.25	4.00	2.50	5.50	4.50	6.00	15.00	4.25	7.25	-0.195312	0.057617	1.005371	-2.170000	-2.450000	3.080000	901.00	0.020671	-0.048658
39.63	1.50	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.114746	0.106445	0.886230	-1.120000	15.820000	-54.810001	19.00	0.000000	0.000000	12.50	8.75	5.25	4.75	1.50	1.25	0.25	2.25	4.50	3.00	5.50	4.50	6.00	14.25	4.50	7.25	-0.194336	0.053711	1.000000	-2.100000	-2.450000	3.010000	922.00	0.020183	-0.049966
39.64	1.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.118164	0.094238	0.906250	3.360000	21.490000	-46.200001	17.00	0.000000	0.000000	12.25	8.75	5.50	5.00	1.50	1.50	0.25	2.25	4.75	3.50	5.50	4.25	6.25	14.75	5.50	7.25	-0.198242	0.052734	1.005371	-2.170000	-2.660000	3.010000	953.00	0.027599	-0.048894
39.65	1.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.128418	0.086426	0.965332	6.930000	24.080000	-40.320000	17.00	0.000000	0.000000	13.25	8.75	5.50	4.25	1.25	1.00	0.25	2.50	4.50	3.50	5.50	4.00	6.00	14.75	5.50	7.75	-0.199219	0.056152	1.006348	-2.170000	-2.730000	3.010000	944.00	0.026153	-0.046051
39.66	1.75	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.142578	0.071777	1.019531	11.270000	23.730000	-34.509998	22.00	0.000000	0.000000	13.25	8.75	6.00	5.00	1.25	1.00	0.25	2.25	4.75	3.50	5.50	4.00	5.75	14.75	4.75	7.75	-0.200684	0.054199	1.003906	-2.170000	-2.730000	3.010000	948.00	0.018519	-0.042790
39.67	1.75	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.058594	0.256348	1.163086	40.320000	14.910000	-20.160000	22.00	0.000000	0.000000	13.25	9.00	5.50	5.25	1.25	1.50	0.25	2.25	4.00	3.50	5.50	4.50	6.25	15.00	5.00	7.50	-0.197266	0.055664	1.011230	-2.170000	-2.800000	3.010000	957.00	0.017976	-0.052263
39.68	1.75	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.123535	0.206055	1.102051	31.850000	2.380000	-6.860000	25.00	0.000000	0.000000	13.50	9.00	5.75	5.00	2.00	1.50	0.25	2.00	4.25	3.25	5.50	3.50	6.50	15.00	4.25	7.50	-0.189941	0.057617	1.006836	-2.240000	-2.660000	3.080000	947.00	0.010306	-0.045109
39.69	2.00	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.133301	0.193359	0.911133	31.010000	0.910000	3.570000	28.00	0.000000	0.000000	13.50	9.50	6.00	5.25	1.75	1.25	0.25	2.00	4.50	3.25	5.50	3.75	6.25	15.00	4.00	7.50	-0.198242	0.052734	1.008301	-2.170000	-2.520000	3.010000	954.00	0.007097	-0.043928
39.70	2.25	0.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.198730	-0.000488	1.095215	29.469999	7.560000	6.580000	33.00	0.000000	0.000000	12.75	8.75	5.50	5.00	1.50	1.25	0.25	1.75	4.25	3.50	5.50	4.00	6.00	15.00	4.00	7.50	-0.200684	0.055664	1.004883	-2.170000	-2.590000	3.010000	921.00	0.017600	-0.044020
39.71	2.50	0.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.196777	-0.006348	1.032715	22.680000	3.570000	3.360000	36.00	0.000000	0.000000	12.50	8.50	5.50	4.75	1.50	1.25	0.25	1.75	4.25	3.25	5.75	5.00	5.75	15.00	5.00	7.50	-0.199707	0.054688	1.010254	-2.100000	-2.730000	3.080000	934.00	0.027743	-0.046643
39.72	2.50	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.186035	0.042480	1.018066	16.520000	4.340000	2.590000	38.00	0.000000	0.000000	13.00	8.50	5.50	4.75	1.75	1.25	0.25	2.00	4.75	3.50	6.00	4.75	6.25	15.00	4.50	7.25	-0.199219	0.056152	1.003418	-2.100000	-2.660000	3.080000	954.00	0.024831	-0.045028
39.73	2.50	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.183105	0.021484	1.029785	10.150000	4.410000	2.660000	33.00	0.000000	0.000000	13.25	8.25	5.75	5.00	1.50	1.50	0.25	2.00	4.75	3.75	5.75	4.00	6.75	15.00	4.25	7.75	-0.196777	0.053711	1.012207	-2.100000	-2.520000	2.940000	956.00	0.021731	-0.045401
39.74	2.75	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.183105	0.002930	0.985352	6.580000	3.360000	2.030000	34.00	0.000000	0.000000	13.00	8.50	5.75	5.00	1.75	1.25	0.25	2.25	4.75	4.00	5.25	4.00	6.00	15.00	5.00	7.75	-0.190430	0.053711	1.015137	-2.100000	-2.310000	3.010000	959.00	0.023568	-0.043157
39.75	2.75	0.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.186523	0.002441	0.991699	5.180000	3.990000	1.120000	39.00	0.000000	0.000000	13.00	8.50	5.50	4.50	1.25	1.25	0.25	2.00	4.75	2.50	5.25	4.00	6.00	15.25	5.00	7.50	-0.202637	0.051270	1.005859	-2.100000	-2.310000	2.940000	924.00	0.024103	-0.042510
39.76	3.00	0.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.187500	0.006836	0.992188	3.640000	3.920000	0.490000	41.00	0.000000	0.000000	12.00	8.75	5.25	4.50	1.25	1.25	0.25	2.00	4.75	3.25	5.50	4.50	6.00	15.25	4.75	7.50	-0.194336	0.053223	1.008301	-2.100000	-2.380000	3.010000	926.00	0.031651	-0.045831
39.77	3.25	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.189453	0.009277	0.993164	2.520000	4.200000	0.070000	47.00	0.000000	0.000000	11.75	8.25	5.50	4.25	1.25	1.25	0.25	2.00	4.75	3.00	5.75	3.50	6.00	15.25	4.00	7.50	-0.195801	0.050293	1.002930	-2.030000	-2.380000	3.010000	898.00	0.029688	-0.041601
39.78	3.00	1.25	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.187988	0.005371	0.987305	1.260000	4.480000	-0.210000	50.00	0.000000	0.000000	12.75	7.75	5.25	4.25	1.25	1.50	0.25	1.75	4.75	3.25	5.50	4.00	6.25	15.25	5.00	7.25	-0.202637	0.054688	1.011230	-1.960000	-2.380000	2.940000	918.00	0.033092	-0.040841
39.79	3.25	1.00	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.189941	0.004395	0.990234	0.490000	4.900000	-0.630000	53.00	-0.390069	0.054316	12.00	7.75	5.25	5.00	1.50	1.50	0.25	1.75	4.75	3.25	5.50	4.50	5.75	15.00	5.25	7.00	-0.197754	0.055664	1.002930	-2.030000	-2.310000	3.010000	922.00	0.033544	-0.043368
39.80	2.50	0.75	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.185059	0.001953	0.991699	0.350000	4.900000	-0.840000	42.00	0.000000	0.000000	12.50	8.25	5.50	5.00	1.75	1.50	0.25	1.75	5.00	3.00	6.00	4.50	5.75	15.00	5.00	7.25	-0.196777	0.049316	1.014160	-2.030000	-2.310000	3.080000	944.00	0.027812	-0.042214
39.81	2.50	0.75	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	-0.190918	0.000000	0.986816	0.630000	4.830000	-0.840000	44.00	0.000000	0.000000	12.00	8.50	5.25	4.25	1.50	1.50	0.25	2.25	4.50	3.75	5.25	4.00	5.75	15.75	4.75	7.50	-0.195801	0.054199	1.007812	-2.170000	-2.310000	2.870000	926.00	0.032886	-0.043476
39.82	2.75	0.25	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.191406	0.003418	0.992676	0.770000	4.830000	-0.700000	37.00	0.000000	0.000000	12.25	8.00	5.25	4.00	1.50	1.00	0.25	2.25	4.50	4.00	5.25	4.50	5.75	15.50	4.75	7.50	-0.198730	0.050293	1.012695	-2.170000	-2.240000	3.010000	922.00	0.037020	-0.042069
39.83	3.00	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.190430	-0.001953	0.981445	1.470000	5.040000	-0.350000	39.00	0.000000	0.000000	12.00	8.00	5.50	5.00	1.50	1.00	0.25	1.75	4.00	3.75	5.50	4.00	5.75	15.25	4.50	7.25	-0.201660	0.051758	1.012207	-2.100000	-2.520000	3.150000	906.00	0.028008	-0.042746
39.84	2.75	0.75	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	-0.187988	0.000977	0.985352	2.100000	5.460000	-0.070000	44.00	0.000000	0.000000	11.75	8.00	5.75	4.50	1.75	1.25	0.25	1.75	4.75	3.50	5.50	4.25	6.25	15.25	4.25	7.25	-0.201660	0.051758	1.007324	-2.100000	-2.520000	3.010000	919.00	0.031451	-0.041436
39.85	3.00	1.00	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	-0.187012	0.003906	0.986328	2.310000	5.880000	0.000000	59.00	-0.263943	0.071020	11.50	7.75	5.50	4.25	1.50	1.25	0.25	1.75	5.00	3.50	5.50	4.25	6.00	15.25	4.75	7.25	-0.198242	0.051758	1.002441	-2.030000	-2.450000	3.010000	911.00	0.039492	-0.039661
39.86	3.25	0.75	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	-0.186523	0.004883	0.985352	2.730000	6.160000	0.140000	57.00	-0.264028	0.082487	11.25	8.00	5.50	5.00	1.75	1.25	0.25	2.00	5.25	3.75	5.50	3.75	6.25	15.25	5.25	7.50	-0.197754	0.050293	1.004395	-2.240000	-2.590000	3.010000	937.00	0.039194	-0.042134
39.87	2.25	0.75	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	-0.193848	0.006348	0.993652	2.940000	6.650000	0.140000	45.00	0.000000	0.000000	11.50	7.75	5.25	4.50	1.50	1.00	0.25	2.00	5.00	3.75	5.50	3.75	6.25	15.25	5.25	7.25	-0.199707	0.048828	1.009766	-2.170000	-2.590000	3.080000	917.00	0.042025	-0.040956
39.88	2.50	0.75	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	-0.195312	0.012207	0.994629	2.380000	5.810000	0.210000	48.00	0.000000	0.000000	12.00	7.75	5.50	4.50	1.50	1.25	0.25	2.00	5.00	3.50	5.50	4.00	6.00	15.00	5.00	7.25	-0.197266	0.050293	1.010742	-2.240000	-2.660000	3.150000	922.00	0.035156	-0.040821
39.89	2.00	0.50	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.50	0.00	0.00	-0.200195	0.006836	0.994141	2.100000	4.970000	0.420000	45.00	0.000000	0.000000	11.00	7.75	5.50	4.25	1.50	1.00	0.25	1.75	4.75	3.50	5.75	4.75	5.50	15.50	5.00	7.25	-0.196289	0.054688	1.004883	-2.100000	-2.660000	3.010000	908.00	0.045121	-0.040315
39.90	3.50	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.50	0.25	0.00	-0.196777	0.006348	0.981445	1.890000	4.550000	0.420000	61.00	-0.181591	0.093102	11.00	7.50	5.50	4.25	1.25	1.00	0.25	1.75	5.00	3.50	5.75	4.25	5.75	15.00	5.25	7.25	-0.205078	0.056152	1.009766	-2.170000	-2.730000	3.080000	901.00	0.046362	-0.039776
39.91	3.50	0.75	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	1.50	0.00	0.00	-0.194336	0.013672	0.986328	1.540000	4.760000	0.280000	65.00	-0.192655	0.100791	11.75	7.75	5.00	4.25	1.25	1.25	0.25	1.75	5.00	3.50	5.75	4.00	5.75	15.00	5.25	7.50	-0.202148	0.056641	1.008301	-2.100000	-2.520000	3.080000	907.00	0.042317	-0.040003
39.92	3.00	0.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.75	0.00	0.00	-0.190430	0.014160	0.984863	1.120000	4.900000	-0.070000	58.00	-0.175486	0.092335	12.00	7.75	5.00	4.25	1.25	0.75	0.25	1.75	5.00	3.25	5.75	3.50	5.75	15.25	4.50	7.50	-0.197754	0.049805	1.009277	-1.960000	-2.450000	3.010000	889.00	0.037930	-0.035670
39.93	2.50	0.75	0.25	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.25	-0.199219	0.016602	0.994629	0.490000	5.040000	-0.350000	62.00	-0.129661	0.068787	11.75	8.00	5.25	4.00	1.25	1.00	0.25	1.75	5.00	3.50	5.50	3.50	6.00	15.25	4.50	7.25	-0.206055	0.054688	1.003418	-2.100000	-2.380000	3.150000	893.00	0.037323	-0.036313
39.94	2.75	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.50	0.00	0.50	-0.204102	0.015137	0.995605	-0.280000	4.690000	-0.560000	67.00	-0.090542	0.072931	12.00	7.50	5.25	4.00	1.25	1.25	0.50	1.50	4.75	4.00	5.50	4.25	5.75	15.00	4.75	7.50	-0.195801	0.055664	1.000488	-2.100000	-2.310000	3.010000	904.00	0.040711	-0.036127
39.95	3.25	0.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.25	0.00	0.50	-0.203125	0.006836	0.993652	-0.490000	4.270000	-0.420000	68.00	-0.121585	0.081190	10.25	7.25	4.75	3.75	1.25	0.75	0.25	1.50	5.00	3.50	6.00	4.00	5.50	15.50	4.00	7.25	-0.197266	0.051270	1.003906	-2.100000	-2.380000	2.940000	856.00	0.054487	-0.034779
39.96	2.50	0.50	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	2.25	0.00	0.50	-0.203125	0.007812	0.989746	-0.280000	3.640000	-0.280000	63.00	-0.062513	0.086947	10.75	7.25	5.00	3.75	1.25	0.75	0.25	1.50	5.00	3.25	5.75	4.25	5.50	15.00	4.50	7.25	-0.199707	0.051270	1.008789	-2.100000	-2.310000	3.080000	863.00	0.050104	-0.035785
39.97	2.00	1.25	0.50	0.00	0.00	0.00	0.00	0.00	0.25	0.25	0.00	0.00	0.00	2.75	0.00	0.25	-0.201172	0.011719	0.990723	-0.350000	3.500000	-0.140000	75.00	-0.044422	0.082326	10.75	7.25	5.00	4.25	1.25	1.00	0.25	1.75	5.00	3.25	5.75	4.00	6.00	15.00	4.75	7.25	-0.204102	0.051270	1.004883	-2.030000	-2.310000	3.010000	880.00	0.048114	-0.041135
39.98	3.25	0.50	0.50	0.25	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	3.50	0.00	0.25	-0.202148	0.011230	0.999512	-0.420000	3.080000	-0.140000	88.00	-0.051384	0.105527	10.75	7.75	5.00	3.75	1.00	0.50	0.25	1.75	5.50	3.50	5.50	3.50	6.00	15.00	4.50	7.25	-0.203613	0.054688	1.007324	-2.100000	-2.240000	3.010000	869.00	0.049217	-0.034350
39.99	3.50	0.00	0.50	0.25	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	3.50	0.25	0.50	-0.207520	0.011230	0.995117	-0.630000	2.380000	-0.070000	91.00	-0.020784	0.107955	10.75	8.00	5.50	3.75	1.00	0.75	0.25	1.75	5.25	3.25	5.50	4.25	5.75	15.25	4.50	7.25	-0.199219	0.049805	1.015137	-2.100000	-2.380000	3.080000	883.00	0.045765	-0.037105
40.00	3.50	0.25	0.50	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	3.50	0.25	0.50	-0.199219	0.011230	0.985352	-0.420000	1.750000	0.000000	92.00	-0.034675	0.087104	11.75	7.50	5.25	4.00	1.25	0.75	0.25	1.75	5.25	3.25	5.50	4.25	5.75	15.00	4.75	7.50	-0.198242	0.055176	1.006836	-2.030000	-2.170000	2.940000	894.00	0.042789	-0.036420
40.01	3.25	0.50	0.75	0.25	0.00	0.00	0.00	0.00	0.00	0.25	0.25	0.00	0.00	3.75	0.00	0.50	-0.205566	0.011719	0.988281	-0.420000	1.610000	0.140000	97.00	-0.035410	0.086449	11.25	7.50	5.00	3.75	1.25	0.75	0.00	1.75	5.00	4.00	5.50	3.75	5.75	15.00	4.75	7.25	-0.199219	0.053711	1.009277	-2.170000	-2.310000	3.080000	876.00	0.047129	-0.036581
40.02	2.75	0.50	0.50	0.25	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	3.00	0.00	0.50	-0.204102	0.017578	0.988281	-0.350000	1.400000	0.140000	80.00	-0.045794	0.093260	10.75	7.75	5.25	4.50	1.50	1.00	0.00	1.75	5.00	3.75	5.25	3.75	5.75	15.25	4.75	7.25	-0.201660	0.054199	1.001953	-2.030000	-2.310000	3.080000	887.00	0.042726	-0.039319
40.03	3.75	0.25	0.50	0.00	0.00	0.00	0.00	0.00	0.50	0.00	0.00	0.00	0.00	3.00	0.00	0.75	-0.200684	0.011719	0.982422	-0.140000	1.330000	0.350000	90.00	-0.053568	0.113484	11.50	7.25	5.00	4.00	1.25	1.00	0.25	1.75	5.00	3.75	5.50	4.00	5.75	15.00	4.50	7.25	-0.198730	0.049805	1.003418	-2.030000	-2.240000	3.150000	884.00	0.044090	-0.036899
40.04	3.50	0.25	0.50	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	4.25	0.00	0.75	-0.203613	0.013184	0.995117	0.070000	1.190000	0.350000	96.00	0.001766	0.115413	12.00	7.25	5.25	4.00	1.00	1.00	0.00	1.75	4.75	4.00	5.50	4.25	5.50	15.00	4.50	7.50	-0.200195	0.050293	1.007812	-2.170000	-2.310000	3.150000	886.00	0.041073	-0.038274
40.05	3.25	0.75	0.50	0.00	0.00	0.00	0.00	0.00	0.25	0.25	0.00	0.00	0.00	4.75	0.25	0.25	-0.202148	0.010742	0.988281	-0.000000	1.050000	0.420000	105.00	0.018171	0.110176	11.25	7.25	5.25	4.00	1.25	1.00	0.25	1.50	4.75	3.75	5.75	4.25	5.50	14.75	5.00	7.50	-0.200684	0.053223	1.007324	-2.030000	-2.380000	3.010000	884.00	0.046565	-0.037807
40.06	3.75	1.00	0.50	0.25	0.00	0.00	0.00	0.00	0.00	0.50	0.25	0.00	0.00	4.25	0.25	0.00	-0.199219	0.009277	0.989258	0.070000	0.980000	0.490000	112.00	-0.038402	0.085641	11.50	7.50	5.25	4.25	1.25	1.00	0.25	1.50	5.00	3.75	5.50	4.00	5.50	14.75	4.50	7.25	-0.190430	0.048828	1.005371	-2.170000	-2.310000	2.940000	883.00	0.039542	-0.035229
40.07	3.75	0.75	0.50	0.00	0.00	0.00	0.00	0.00	0.25	0.50	0.25	0.00	0.00	5.00	0.25	0.50	-0.197754	0.014160	0.993652	0.140000	1.050000	0.630000	120.00	0.020370	0.099746	11.75	7.25	5.25	4.00	1.50	1.00	0.25	1.50	4.75	3.25	5.00	4.00	5.50	15.00	4.50	7.00	-0.203125	0.054688	1.009766	-2.240000	-2.310000	3.010000	869.00	0.037002	-0.033742
40.08	4.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.50	0.50	0.00	0.00	0.00	5.00	0.50	0.25	-0.198730	0.015137	0.993652	0.280000	0.980000	0.490000	134.00	-0.003372	0.104407	11.25	7.25	5.25	4.50	1.50	1.00	0.00	1.50	4.50	3.25	5.25	3.75	5.25	15.00	5.00	7.25	-0.198730	0.053223	1.010742	-2.170000	-2.380000	3.010000	867.00	0.039218	-0.037615
40.09	3.25	0.75	1.00	0.25	0.00	0.00	0.00	0.00	0.50	0.00	0.00	0.00	0.00	4.50	0.25	0.25	-0.203125	0.021484	0.988281	0.210000	0.980000	0.490000	113.00	-0.011483	0.105111	11.25	7.50	5.25	4.00	1.00	1.25	0.00	1.50	4.75	3.75	5.50	3.75	5.50	15.00	4.50	7.25	-0.198242	0.053711	1.007324	-2.100000	-2.240000	3.010000	869.00	0.041377	-0.037349
40.10	3.50	0.75	0.50	0.25	0.00	0.00	0.00	0.00	0.75	0.00	0.00	0.00	0.00	4.25	0.25	0.25	-0.198242	0.017578	0.983887	-0.000000	0.980000	0.420000	111.00	-0.007737	0.110025	11.25	7.25	5.00	3.25	1.00	0.50	0.25	1.50	4.00	3.75	5.75	3.50	5.25	14.75	5.00	7.00	-0.200684	0.049805	1.000488	-2.100000	-2.240000	3.010000	839.00	0.047511	-0.034120
40.11	4.00	0.50	0.50	0.25	0.00	0.00	0.00	0.00	0.75	0.00	0.00	0.00	0.00	4.50	0.50	0.25	-0.207031	0.014160	0.989746	-0.210000	1.120000	0.420000	119.00	0.000329	0.112518	11.25	7.50	5.25	3.50	1.00	0.25	0.25	1.25	4.25	3.25	5.75	3.75	5.00	14.75	4.75	7.00	-0.202148	0.046387	1.008789	-2.100000	-2.170000	3.010000	836.00	0.043328	-0.030999
40.12	4.75	0.25	0.75	0.25	0.00	0.00	0.00	0.00	0.75	0.00	0.00	0.00	0.00	4.75	0.50	0.25	-0.199707	0.011230	0.985840	-0.350000	1.050000	0.350000	130.00	-0.016752	0.118291	11.25	7.25	5.25	3.75	1.00	0.50	0.25	1.50	4.50	3.75	5.25	3.50	5.00	15.00	4.50	7.00	-0.198730	0.053711	1.007812	-2.240000	-2.240000	3.010000	843.00	0.042772	-0.029755
40.13	4.25	0.75	0.25	0.25	0.00	0.00	0.00	0.00	0.50	0.00	0.00	0.00	0.00	5.50	0.25	0.25	-0.201172	0.014160	0.988770	-0.420000	1.050000	0.210000	124.00	0.003271	0.112073	11.25	7.25	5.25	4.00	1.00	1.00	0.25	1.50	4.50	3.50	5.25	3.25	5.25	15.00	5.00	7.25	-0.204102	0.055664	1.005371	-2.170000	-2.170000	3.080000	856.00	0.042390	-0.033574
40.14	3.50	1.25	0.50	0.25	0.00	0.00	0.00	0.00	0.25	0.25	0.00	0.00	0.00	5.00	0.00	0.50	-0.202637	0.013672	0.986328	-0.490000	1.190000	0.140000	117.00	-0.015955	0.090350	11.25	7.50	5.50	3.75	1.00	1.00	0.25	1.50	5.00	3.75	5.00	4.00	5.00	14.75	5.00	7.25	-0.202637	0.051758	1.011230	-2.100000	-2.240000	3.080000	870.00	0.043231	-0.031758
40.15	4.25	1.50	0.75	0.00	0.00	0.00	0.00	0.00	0.50	0.00	0.00	0.00	0.00	5.00	0.25	0.25	-0.203125	0.017578	0.996094	-0.630000	1.260000	0.140000	130.00	-0.041609	0.100263	11.25	7.25	5.50	3.75	1.00	1.00	0.25	1.50	4.75	4.00	5.50	4.00	5.25	14.75	5.00	6.75	-0.198730	0.053711	1.006348	-2.100000	-2.100000	2.940000	872.00	0.044795	-0.033068
40.16	4.25	1.50	0.50	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	5.00	0.25	0.50	-0.202637	0.010742	0.995117	-0.840000	1.260000	0.000000	125.00	-0.039911	0.090651	11.75	7.50	5.25	3.75	1.00	0.75	0.25	1.25	5.00	3.25	4.75	4.00	4.75	14.25	4.75	6.75	-0.202148	0.048828	1.003418	-2.170000	-2.100000	3.080000	844.00	0.035633	-0.027777
40.17	4.25	1.75	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	5.25	0.25	0.50	-0.200195	0.011719	0.990234	-0.910000	1.050000	0.140000	129.00	-0.041157	0.081536	11.25	7.50	5.50	3.75	1.25	0.75	0.25	1.00	5.00	3.00	4.75	3.75	5.00	14.50	4.25	7.00	-0.200684	0.048828	1.009766	-2.240000	-2.170000	3.220000	835.00	0.035322	-0.026313
40.18	4.25	0.75	0.75	0.25	0.00	0.00	0.00	0.00	0.00	0.50	0.00	0.00	0.00	5.00	0.50	0.50	-0.195801	0.011230	0.988770	-0.770000	1.120000	0.280000	129.00	-0.014741	0.088217	11.25	7.50	5.50	4.25	1.00	0.75	0.25	1.50	4.75	3.25	5.25	3.75	5.25	14.75	4.50	6.75	-0.204590	0.051270	1.005371	-2.240000	-2.030000	3.010000	857.00	0.036270	-0.033446
40.19	4.75	0.75	1.00	0.00	0.00	0.00	0.00	0.00	0.25	0.25	0.25	0.00	0.00	5.25	0.25	0.75	-0.197754	0.014648	0.986816	-0.770000	1.050000	0.210000	139.00	-0.021054	0.097660	10.00	7.50	5.50	4.00	1.00	0.75	0.25	1.25	4.50	3.50	5.25	3.50	5.00	14.25	4.25	6.75	-0.203125	0.050293	1.006836	-2.170000	-2.030000	3.150000	822.00	0.040599	-0.033261
